,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,labels
2239,-1.0,-1.28,-1.45,-1.45,-1.28,-1.44,-1.3,-0.88,-1.28,-1.84,-1.28,-1.44,-1.3,-0.88,-1.28,-2.24,-1.44,-1.28,-1.28,-1.0,-1.44,-2.27,-1.84,-1.28,-1.0,-0.58,-0.88,-1.0,-1.44,-1.3,-1.0,-0.88,-0.58,-0.88,-1.44,-1.3,-0.88,-1.0,-1.44,-2.27,-1.28,-0.58,-0.88,-1.0,-1.0,-1.44,-2.27,-1.45,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-1.0,-0.88,-1.28,-2.24,-1.3,-1.3,-1.3,-1.45,-1.84,-1.28,-1.44,-1.84,-1.44,-1.0,-1.0,-1.0,-1.0,-1.28,-1.28,-0.58,-1.45,-1.28,-1.44,-1.3,-1.0,-1.0,0
2240,-2.24,-1.44,-1.28,-1.45,-1.0,-0.88,-1.28,-1.28,-1.44,-1.84,-2.27,-1.45,-1.0,-0.88,-0.58,-1.3,-1.3,-0.88,-1.0,-1.0,-1.44,-2.27,-1.28,-1.0,-1.44,-1.3,-1.45,-1.45,-0.88,-1.0,-1.28,-2.24,-1.3,-1.45,-1.84,-1.45,-1.0,-1.0,-1.0,-0.88,-1.0,-1.28,-1.84,-2.24,-1.44,-1.28,-2.24,-1.44,-1.44,-2.27,-1.28,-0.58,-0.88,-0.58,-1.3,-2.27,-2.24,-2.27,-1.84,-1.28,-1.44,-1.44,-0.58,-1.3,-1.84,-2.27,-1.84,-1.45,-1.0,-1.3,-1.3,-1.45,-1.84,-1.28,-1.44,-1.44,-1.0,-0.58,-1.0,-1.45,0
2241,-2.24,-1.44,-0.58,-0.88,-1.28,-2.24,-1.84,-1.3,-0.88,-1.0,-1.0,-1.0,-0.58,-0.88,-1.28,-1.45,-1.3,-1.84,-1.44,-0.58,-1.45,-1.45,-1.3,-1.44,-1.44,-1.44,-1.44,-1.3,-1.45,-2.24,-2.27,-1.28,-1.0,-1.0,-1.28,-2.24,-1.44,-1.28,-1.45,-1.0,-0.88,-1.28,-1.28,-1.44,-1.84,-2.27,-1.45,-1.0,-0.88,-0.58,-1.3,-1.3,-0.88,-1.0,-1.0,-1.44,-2.27,-1.28,-1.0,-1.44,-1.3,-1.45,-1.45,-0.88,-1.0,-1.28,-2.24,-1.3,-1.45,-1.84,-1.45,-1.0,-1.0,-1.0,-0.88,-1.0,-1.28,-1.84,-2.24,-1.44,0
2242,-1.0,-1.45,-1.28,-1.0,-1.0,-1.44,-1.84,-1.3,-0.88,-1.0,-1.0,-1.0,-1.44,-2.27,-1.45,-0.88,-1.44,-2.27,-1.28,-0.58,-1.0,-0.88,-0.58,-1.0,-1.0,-1.3,-1.44,-1.0,-1.44,-2.27,-2.24,-1.44,-0.58,-0.88,-1.28,-2.24,-1.84,-1.3,-0.88,-1.0,-1.0,-1.0,-0.58,-0.88,-1.28,-1.45,-1.3,-1.84,-1.44,-0.58,-1.45,-1.45,-1.3,-1.44,-1.44,-1.44,-1.44,-1.3,-1.45,-2.24,-2.27,-1.28,-1.0,-1.0,-1.28,-2.24,-1.44,-1.28,-1.45,-1.0,-0.88,-1.28,-1.28,-1.44,-1.84,-2.27,-1.45,-1.0,-0.88,-0.58,0
2243,-2.27,-1.84,-2.24,-1.44,-0.58,-1.0,-1.3,-2.27,-1.84,-2.24,-1.44,-1.0,-1.28,-1.45,-0.88,-1.28,-1.84,-1.28,-1.44,-1.3,-1.45,-1.84,-1.45,-1.3,-1.44,-1.44,-2.27,-1.84,-2.24,-2.27,-1.28,-1.44,-1.44,-1.0,-1.28,-1.45,-0.88,-0.58,-0.88,-1.0,-1.0,-1.44,-2.27,-1.28,-1.28,-1.45,-0.88,-1.0,-0.58,-1.0,-1.3,-1.3,-0.88,-1.28,-2.24,-2.27,-1.28,-1.0,-1.28,-1.45,-1.45,-1.28,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-0.88,-0.58,-1.0,-0.88,-1.0,-1.28,-1.28,-0.58,-1.45,-1.45,-1.3,-1.84,0
2244,-1.0,-0.88,-1.44,-1.3,-1.3,-2.27,-1.45,-1.0,-1.0,-0.88,-0.58,-0.88,-1.44,-1.3,-1.0,-1.45,-1.45,-1.3,-2.27,-2.24,-1.84,-2.27,-1.45,-1.45,-1.28,-1.44,-1.84,-1.44,-1.28,-1.45,-1.3,-1.84,-1.3,-0.88,-1.44,-1.3,-1.0,-1.45,-2.24,-1.84,-2.27,-1.28,-1.0,-0.58,-1.45,-2.24,-1.84,-2.27,-1.45,-1.3,-1.3,-1.0,-0.88,-0.58,-0.88,-1.44,-1.3,-1.0,-1.45,-1.45,-1.3,-1.3,-0.88,-0.58,-0.88,-1.44,-1.3,-1.0,-1.45,-1.45,-1.3,-1.3,-1.0,-0.88,-1.44,-1.3,-1.3,-1.44,-0.58,-1.0,0
2245,-1.0,-1.3,-1.84,-2.27,-1.28,-1.0,-1.0,-0.58,-0.88,-1.44,-2.27,-1.28,-0.58,-1.3,-1.3,-0.88,-1.44,-2.27,-1.45,-0.88,-1.0,-1.28,-1.84,-2.24,-2.27,-1.28,-1.0,-1.0,-1.44,-2.27,-2.24,-1.3,-1.45,-1.28,-1.28,-1.45,-1.0,-1.45,-1.84,-1.28,-1.0,-1.0,-1.0,-1.0,-1.28,-1.45,-1.45,-1.84,-1.28,-0.58,-1.0,-1.0,-1.3,-1.44,-1.44,-2.27,-1.45,-1.45,-1.84,-2.24,-1.3,-1.45,-1.84,-2.24,-1.44,-1.44,-1.3,-1.0,-0.88,-1.0,-1.0,-0.58,-1.0,-1.45,-1.84,-1.84,-1.28,-1.44,-1.3,-1.45,0
2246,-0.58,-0.88,-0.58,-0.88,-1.44,-1.44,-0.58,-1.0,-1.45,-1.45,-1.3,-1.3,-0.88,-1.0,-0.58,-0.88,-1.0,-0.58,-1.45,-1.45,-1.0,-1.0,-1.3,-1.84,-1.3,-1.45,-1.28,-1.0,-1.44,-1.44,-1.28,-1.28,-1.44,-1.3,-1.0,-1.0,-1.3,-1.44,-1.44,-2.27,-1.45,-1.0,-1.3,-1.3,-0.88,-0.58,-1.3,-1.44,-1.44,-1.3,-1.0,-1.45,-1.45,-0.88,-1.0,-0.58,-1.45,-1.84,-1.28,-1.44,-2.27,-1.84,-2.24,-1.44,-1.0,-1.0,-1.28,-1.84,-1.84,-1.84,-1.28,-1.28,-1.84,-1.84,-1.45,-1.45,-1.28,-0.58,-0.88,-0.58,0
2247,-1.45,-1.45,-1.84,-1.45,-0.88,-1.28,-1.45,-1.45,-1.28,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.0,-1.3,-1.44,-1.28,-1.84,-1.84,-1.28,-1.44,-1.3,-1.0,-1.45,-1.28,-1.0,-1.28,-1.84,-1.84,-1.45,-1.0,-1.45,-2.24,-1.3,-1.0,-0.88,-1.28,-1.84,-2.24,-2.27,-1.45,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.28,-1.44,-2.27,-1.84,-1.84,-1.45,-0.88,-1.44,-2.27,-2.24,-1.84,-1.84,-1.84,-1.3,-1.0,-1.3,-1.84,-1.3,-0.88,-1.44,-1.3,-1.3,-1.3,-1.0,-1.3,-2.27,0
2248,-1.28,-1.44,-2.27,-2.24,-1.84,-1.3,-0.88,-1.0,-0.58,-1.0,-1.3,-2.27,-2.24,-2.27,-1.45,-1.0,-1.0,-0.88,-0.58,-1.3,-2.27,-2.24,-1.44,-1.0,-1.0,-1.44,-2.27,-1.28,-1.44,-1.44,-1.44,-1.44,-1.0,-0.58,-0.88,-1.0,-1.44,-1.3,-1.45,-1.45,-1.3,-1.44,-1.0,-0.58,-1.3,-2.27,-1.45,-0.88,-0.58,-1.0,-1.0,-1.45,-1.28,-0.58,-1.3,-1.84,-1.44,-1.44,-1.44,-1.44,-1.3,-1.45,-2.24,-1.44,-1.0,-0.58,-1.0,-1.45,-1.28,-0.58,-0.88,-0.58,-0.88,-1.44,-1.44,-0.58,-1.0,-1.0,-1.45,-1.45,0
2249,-1.28,-2.24,-2.27,-1.28,-1.44,-2.27,-2.24,-1.44,-1.0,-1.0,-1.28,-2.24,-1.84,-1.84,-1.3,-1.0,-1.45,-2.24,-1.44,-1.0,-1.28,-1.84,-1.84,-2.24,-1.44,-1.0,-1.0,-1.0,-1.0,-0.58,-1.0,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.28,-1.84,-2.24,-2.27,-2.24,-2.27,-1.45,-1.0,-0.88,-0.58,-0.88,-0.58,-0.88,-1.0,-1.28,-1.28,-1.44,-2.27,-1.45,-1.3,-2.27,-1.84,-1.45,-1.0,-1.45,-1.84,-1.45,-1.0,-1.0,-1.0,-1.0,-0.88,-1.44,-1.44,-1.28,-1.45,-0.88,-1.28,-1.28,-1.44,-2.27,-1.84,-1.45,0
2250,-1.0,-1.45,-2.24,-1.3,-0.88,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-1.3,-1.3,-1.45,-1.28,-1.0,-1.0,-0.58,-1.45,-1.84,-1.84,-1.45,-0.88,-1.0,-1.44,-2.27,-1.28,-1.44,-1.3,-1.0,-0.88,-1.44,-2.27,-1.45,-1.45,-2.24,-1.84,-1.84,-1.44,-0.58,-1.0,-1.45,-2.24,-1.44,-1.0,-0.58,-1.3,-1.84,-2.27,-1.28,-1.28,-1.45,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.45,-1.45,-1.0,-1.45,-1.45,-1.45,-2.24,-1.44,-1.0,-0.58,-1.45,-1.45,-1.3,-1.84,-1.3,-1.45,-1.45,-1.0,0
2251,-1.0,-1.45,-1.84,-1.45,-1.0,-1.45,-2.24,-1.3,-0.88,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-1.3,-1.3,-1.45,-1.28,-1.0,-1.0,-0.58,-1.45,-1.84,-1.84,-1.45,-0.88,-1.0,-1.44,-2.27,-1.28,-1.44,-1.3,-1.0,-0.88,-1.44,-2.27,-1.45,-1.45,-2.24,-1.84,-1.84,-1.44,-0.58,-1.0,-1.45,-2.24,-1.44,-1.0,-0.58,-1.3,-1.84,-2.27,-1.28,-1.28,-1.45,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.45,-1.45,-1.0,-1.45,-1.45,-1.45,-2.24,-1.44,-1.0,-0.58,-1.45,-1.45,-1.3,-1.84,0
2252,-1.45,-1.28,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-1.0,-1.45,-2.24,-1.3,-0.88,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-1.3,-1.3,-1.45,-1.28,-1.0,-1.0,-0.58,-1.45,-1.84,-1.84,-1.45,-0.88,-1.0,-1.44,-2.27,-1.28,-1.44,-1.3,-1.0,-0.88,-1.44,-2.27,-1.45,-1.45,-2.24,-1.84,-1.84,-1.44,-0.58,-1.0,-1.45,-2.24,-1.44,-1.0,-0.58,-1.3,-1.84,-2.27,-1.28,-1.28,-1.45,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.45,-1.45,-1.0,-1.45,-1.45,-1.45,-2.24,-1.44,-1.0,-0.58,0
2253,-2.27,-2.24,-2.27,-1.84,-2.24,-2.27,-1.45,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-0.58,-1.0,-1.3,-1.84,-1.3,-1.3,-1.3,-1.0,-0.88,-1.28,-1.84,-1.45,-1.0,-0.88,-0.58,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-2.24,-1.44,-0.58,-1.3,-2.27,-1.45,-0.88,-1.28,-1.28,-0.58,-0.88,-1.44,-1.84,-2.27,-2.24,-1.3,-0.88,-0.58,-0.88,-0.58,-1.0,-0.88,-0.58,-1.45,-1.84,-1.28,-1.44,-2.27,-1.28,-1.44,-1.3,-1.45,-1.45,-1.0,-1.45,-1.28,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-1.0,-1.45,-2.24,-1.3,0
2254,-1.0,-1.28,-1.45,-0.88,-0.58,-1.0,-1.3,-1.84,-1.3,-1.0,-1.45,-1.45,-1.3,-1.44,-1.44,-1.3,-1.0,-1.3,-1.44,-0.58,-1.0,-1.3,-1.3,-0.88,-1.28,-1.28,-0.58,-1.0,-1.3,-1.3,-1.3,-1.84,-1.3,-1.3,-1.44,-1.0,-0.58,-1.0,-1.0,-0.88,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.45,-1.45,-1.3,-1.44,-0.58,-0.88,-0.58,-1.0,-0.88,-1.28,-1.45,-0.88,-0.58,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-2.27,-1.45,-1.3,-2.27,-1.45,-1.0,-1.3,-1.84,-1.44,-1.44,-1.84,-1.44,-1.0,-0.58,-0.88,0
2255,-1.28,-1.45,-1.3,-2.27,-1.45,-1.0,-0.88,-0.58,-1.45,-1.45,-0.88,-0.58,-1.0,-1.45,-1.84,-2.24,-1.3,-1.3,-2.27,-1.45,-1.3,-1.44,-1.44,-1.44,-1.0,-1.0,-0.58,-1.0,-1.0,-1.3,-1.44,-0.58,-1.0,-1.0,-1.0,-0.88,-1.28,-1.28,-1.0,-0.58,-1.0,-1.45,-1.28,-0.58,-1.45,-1.45,-1.0,-0.88,-0.58,-0.88,-1.44,-1.3,-0.88,-1.0,-1.28,-1.45,-0.88,-1.0,-1.0,-1.0,-1.44,-1.3,-0.88,-1.44,-1.3,-0.88,-1.0,-1.44,-1.44,-1.0,-1.0,-1.28,-1.45,-0.88,-0.58,-1.0,-1.3,-1.84,-1.3,-1.0,0
2256,-1.3,-1.0,-1.45,-1.45,-1.3,-1.44,-1.44,-1.3,-1.0,-1.3,-1.44,-0.58,-1.0,-1.3,-1.3,-0.88,-1.28,-1.28,-0.58,-1.0,-1.3,-1.3,-1.3,-1.84,-1.3,-1.3,-1.44,-1.0,-0.58,-1.0,-1.0,-0.88,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.45,-1.45,-1.3,-1.44,-0.58,-0.88,-0.58,-1.0,-0.88,-1.28,-1.45,-0.88,-0.58,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-2.27,-1.45,-1.3,-2.27,-1.45,-1.0,-1.3,-1.84,-1.44,-1.44,-1.84,-1.44,-1.0,-0.58,-0.88,-0.58,-1.0,-0.88,-1.0,-1.44,-1.3,-1.0,-1.0,0
2257,-1.28,-1.28,-1.84,-1.84,-1.45,-1.45,-2.24,-2.27,-1.84,-1.84,-1.28,-1.44,-1.84,-2.27,-1.84,-1.84,-1.45,-0.88,-1.44,-2.27,-2.24,-1.44,-1.0,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.44,-1.3,-0.88,-1.44,-2.27,-2.24,-2.27,-2.24,-1.3,-1.0,-1.0,-1.0,-1.45,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-0.58,-1.0,-1.0,-1.3,-1.3,-1.3,-2.27,-1.45,-1.3,-2.27,-1.28,-0.58,-1.45,-1.28,-1.44,-1.84,-1.44,-1.44,-1.84,-1.44,-1.0,-0.58,-1.0,-1.45,-1.84,-1.28,-1.0,-1.0,-1.28,-1.84,-2.24,-1.84,0
2258,-0.88,-1.28,-1.84,-1.28,-1.28,-1.84,-1.84,-1.45,-1.45,-2.24,-2.27,-1.84,-1.84,-1.28,-1.44,-1.84,-2.27,-1.84,-1.84,-1.45,-0.88,-1.44,-2.27,-2.24,-1.44,-1.0,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.44,-1.3,-0.88,-1.44,-2.27,-2.24,-2.27,-2.24,-1.3,-1.0,-1.0,-1.0,-1.45,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-0.58,-1.0,-1.0,-1.3,-1.3,-1.3,-2.27,-1.45,-1.3,-2.27,-1.28,-0.58,-1.45,-1.28,-1.44,-1.84,-1.44,-1.44,-1.84,-1.44,-1.0,-0.58,-1.0,-1.45,-1.84,-1.28,-1.0,-1.0,-1.28,0
2259,-2.27,-1.45,-1.3,-1.84,-2.27,-2.24,-1.84,-1.3,-1.0,-1.45,-1.45,-1.45,-1.84,-2.24,-1.84,-1.3,-1.0,-1.3,-1.3,-1.0,-1.0,-1.0,-1.45,-1.84,-2.24,-1.44,-1.44,-1.3,-1.45,-1.45,-0.88,-1.0,-1.0,-1.0,-0.58,-1.0,-1.45,-1.45,-1.45,-2.24,-1.44,-1.0,-1.0,-1.44,-1.44,-1.0,-0.58,-1.45,-1.45,-1.0,-1.3,-1.84,-1.44,-0.58,-1.0,-1.0,-1.3,-1.84,-2.27,-2.24,-1.3,-1.45,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-1.84,-1.45,-0.88,-1.44,-1.3,-1.0,-1.3,-2.27,-1.45,-1.3,-2.27,-1.84,0
2260,-1.44,-1.84,-2.27,-1.45,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.28,-1.44,-1.3,-1.0,-1.0,-0.88,-1.44,-1.3,-1.3,-2.27,-1.28,-1.44,-1.44,-1.0,-1.44,-1.3,-1.45,-1.45,-1.0,-0.88,-1.0,-0.58,-1.0,-0.88,-1.28,-1.45,-0.88,-1.28,-2.24,-1.3,-1.0,-1.45,-1.28,-0.58,-1.3,-1.44,-1.0,-0.58,-1.0,-1.45,-1.28,-0.58,-1.3,-1.44,-0.58,-1.45,-2.24,-2.27,-1.45,-1.0,-1.3,-1.44,-1.0,-1.28,-1.45,-1.45,-2.24,-1.44,-0.58,-1.0,-1.0,-1.0,-1.0,-1.3,-1.84,-1.84,-1.44,-0.58,-0.88,0
2261,-2.27,-1.84,-1.45,-1.45,-2.24,-1.84,-1.3,-1.0,-0.88,-1.44,-1.84,-1.84,-1.84,-1.3,-1.45,-2.24,-1.44,-1.28,-2.24,-1.44,-1.0,-0.58,-1.45,-1.28,-1.44,-1.3,-0.88,-1.28,-1.84,-2.24,-2.27,-1.45,-1.45,-2.24,-1.44,-1.0,-1.0,-0.58,-0.88,-1.44,-1.3,-0.88,-0.58,-0.88,-1.44,-2.27,-1.28,-0.58,-0.88,-1.28,-2.24,-1.44,-0.58,-1.45,-1.28,-1.28,-1.28,-1.0,-1.0,-0.58,-1.3,-2.27,-2.24,-1.3,-1.3,-1.44,-0.58,-1.45,-1.45,-1.0,-1.45,-1.84,-2.24,-1.84,-1.84,-1.84,-1.84,-1.3,-1.3,-1.84,0
2262,-1.28,-0.58,-1.45,-2.24,-1.84,-1.3,-0.88,-0.58,-0.88,-0.58,-1.0,-1.45,-1.28,-0.58,-1.45,-2.24,-1.84,-2.27,-2.24,-1.3,-1.3,-1.84,-2.27,-1.28,-0.58,-0.88,-1.28,-2.24,-1.3,-0.88,-1.28,-1.28,-1.28,-1.45,-1.3,-2.27,-1.84,-1.45,-1.3,-2.27,-1.84,-1.28,-1.44,-1.3,-0.88,-1.44,-1.44,-0.58,-1.0,-0.88,-1.0,-1.0,-0.58,-0.88,-1.28,-1.45,-1.3,-1.44,-1.28,-1.28,-0.58,-0.88,-0.58,-1.0,-1.0,-0.88,-1.44,-1.3,-1.45,-1.84,-1.28,-1.0,-1.28,-1.28,-1.44,-2.27,-1.84,-1.84,-2.24,-2.27,0
2263,-2.27,-2.24,-1.3,-1.0,-1.3,-1.44,-1.28,-2.24,-1.84,-1.3,-1.0,-1.0,-1.0,-1.45,-1.28,-1.0,-1.28,-1.28,-1.44,-1.44,-1.0,-1.28,-1.28,-1.44,-1.44,-1.0,-0.58,-1.0,-1.0,-0.88,-1.44,-1.44,-1.44,-1.44,-1.0,-1.0,-1.0,-1.44,-2.27,-1.28,-1.28,-1.45,-0.88,-0.58,-1.3,-1.44,-1.44,-1.44,-1.44,-1.84,-1.44,-0.58,-1.3,-1.3,-1.0,-0.88,-0.58,-0.88,-1.28,-1.45,-1.3,-2.27,-1.28,-1.0,-0.58,-1.45,-1.28,-0.58,-0.88,-1.0,-1.44,-2.27,-1.28,-1.0,-1.0,-0.58,-1.45,-2.24,-1.3,-1.0,0
2264,-1.28,-1.45,-0.88,-0.58,-1.3,-1.44,-1.44,-1.44,-1.44,-1.84,-1.44,-0.58,-1.3,-1.3,-1.0,-0.88,-0.58,-0.88,-1.28,-1.45,-1.3,-2.27,-1.28,-1.0,-0.58,-1.45,-1.28,-0.58,-0.88,-1.0,-1.44,-2.27,-1.28,-1.0,-1.0,-0.58,-1.45,-2.24,-1.3,-1.0,-1.0,-1.3,-2.27,-2.24,-1.44,-0.58,-0.88,-1.28,-1.84,-2.24,-1.84,-1.44,-1.44,-1.3,-1.0,-1.0,-0.88,-0.58,-1.0,-1.0,-1.3,-1.44,-1.28,-1.45,-1.0,-1.45,-1.84,-1.28,-1.0,-1.0,-0.58,-1.3,-1.44,-1.0,-1.44,-1.84,-1.44,-1.0,-0.58,-1.0,0
2265,-0.88,-1.28,-1.45,-0.88,-0.58,-1.45,-1.84,-1.28,-0.58,-0.88,-1.0,-1.44,-1.3,-1.0,-0.88,-0.58,-1.0,-1.0,-1.0,-1.45,-1.45,-1.3,-1.3,-0.88,-1.0,-1.44,-1.44,-1.0,-1.44,-1.44,-1.28,-1.28,-1.44,-1.84,-1.3,-1.0,-1.45,-1.45,-1.0,-0.88,-1.44,-1.44,-1.28,-1.84,-1.84,-1.84,-2.24,-1.3,-0.88,-0.58,-1.0,-0.88,-0.58,-0.88,-1.44,-1.44,-0.58,-1.0,-1.45,-1.45,-0.88,-0.58,-0.88,-1.0,-0.58,-1.3,-1.3,-1.0,-1.0,-1.45,-1.45,-0.88,-0.58,-1.45,-1.84,-2.24,-1.84,-2.27,-2.24,-1.44,0
2266,-1.0,-1.0,-1.44,-1.44,-0.58,-1.0,-1.0,-1.3,-2.27,-1.45,-1.45,-1.84,-2.24,-2.27,-2.24,-1.84,-2.27,-1.84,-1.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.44,-1.3,-1.0,-1.0,-1.3,-1.84,-1.84,-1.3,-1.45,-1.28,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.0,-1.3,-1.84,-1.84,-1.44,-1.44,-1.3,-1.3,-1.84,-1.3,-1.3,-1.44,-0.58,-0.88,-0.58,-1.45,-1.45,-1.45,-2.24,-1.3,-1.3,-1.84,-2.27,-1.28,-1.0,-1.0,-1.28,-1.28,-1.28,-1.84,-1.45,-1.3,-1.84,-1.84,-1.84,-2.27,-2.24,-1.3,-1.0,-1.45,0
2267,-1.3,-1.84,-2.27,-1.28,-1.0,-1.0,-1.28,-1.28,-1.28,-1.84,-1.45,-1.3,-1.84,-1.84,-1.84,-2.27,-2.24,-1.3,-1.0,-1.45,-1.45,-1.0,-1.0,-1.3,-1.44,-1.0,-1.0,-1.0,-0.58,-1.45,-1.45,-0.88,-1.28,-1.45,-1.0,-1.45,-1.84,-1.84,-2.24,-2.27,-1.45,-0.88,-1.0,-1.44,-1.84,-1.44,-1.28,-1.84,-1.28,-0.58,-1.45,-1.45,-1.45,-1.28,-1.44,-2.27,-2.24,-2.27,-2.24,-1.84,-1.44,-0.58,-1.0,-0.88,-0.58,-1.0,-1.0,-1.3,-2.27,-2.24,-1.3,-1.3,-1.84,-1.44,-0.58,-1.0,-1.0,-1.0,-1.45,-1.45,0
2268,-1.0,-0.88,-1.0,-1.44,-1.3,-1.45,-1.84,-2.24,-2.27,-1.28,-0.58,-0.88,-1.28,-1.84,-1.28,-1.44,-1.44,-0.58,-1.3,-1.44,-1.44,-1.3,-0.88,-1.44,-1.44,-1.0,-1.44,-2.27,-1.84,-1.45,-1.3,-1.3,-1.3,-1.44,-1.0,-0.58,-1.45,-2.24,-2.27,-2.24,-2.27,-2.24,-2.27,-2.24,-1.44,-0.58,-1.0,-1.0,-1.3,-1.44,-0.58,-1.0,-1.3,-1.84,-1.44,-0.58,-1.0,-1.0,-0.88,-0.58,-1.0,-1.45,-1.28,-1.44,-1.3,-1.3,-1.44,-1.44,-1.84,-1.44,-1.0,-0.58,-0.88,-1.0,-1.0,-1.0,-0.58,-1.3,-1.84,-1.84,0
2269,-1.0,-1.28,-2.24,-1.84,-1.84,-1.3,-1.45,-2.24,-1.3,-0.88,-1.0,-1.0,-1.0,-1.44,-1.44,-1.44,-2.27,-2.24,-1.44,-1.28,-1.84,-1.84,-2.24,-2.27,-1.45,-1.0,-1.45,-1.45,-0.88,-1.28,-1.28,-1.0,-1.0,-1.28,-1.84,-1.84,-1.84,-2.24,-1.44,-1.28,-1.45,-0.88,-1.0,-1.0,-1.0,-1.44,-1.44,-1.0,-0.58,-1.45,-1.28,-1.28,-1.28,-1.44,-2.27,-1.28,-1.0,-0.58,-1.45,-1.45,-0.88,-1.28,-1.45,-1.45,-1.84,-1.28,-1.44,-1.84,-1.3,-0.88,-1.0,-1.44,-1.3,-0.88,-0.58,-1.3,-1.44,-0.58,-1.0,-1.0,0
2270,-1.0,-1.0,-0.88,-1.44,-1.3,-0.88,-0.58,-1.3,-1.3,-1.0,-1.45,-1.28,-1.44,-1.44,-1.44,-1.3,-1.0,-1.0,-1.45,-2.24,-1.3,-1.0,-1.0,-1.45,-1.45,-0.88,-0.58,-0.88,-1.0,-1.0,-1.0,-1.0,-1.44,-1.44,-1.44,-1.3,-1.3,-2.27,-1.45,-1.0,-0.88,-1.44,-1.3,-0.88,-1.0,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.0,-0.88,-0.58,-1.3,-1.84,-2.27,-1.28,-1.28,-1.84,-1.28,-1.28,-1.28,-1.44,-1.44,-0.58,-0.88,-0.58,-1.45,-2.24,-1.3,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.0,-0.58,-1.3,0
2271,-1.45,-0.88,-1.44,-1.3,-1.0,-1.45,-2.24,-1.3,-1.45,-2.24,-1.3,-1.0,-1.45,-1.45,-1.3,-1.3,-0.88,-0.58,-1.3,-2.27,-1.84,-1.45,-0.88,-1.44,-1.44,-1.0,-1.44,-1.3,-1.0,-0.88,-1.44,-2.27,-2.24,-2.27,-2.24,-1.84,-1.44,-1.0,-0.58,-0.88,-1.28,-2.24,-1.44,-0.58,-1.3,-1.44,-1.0,-1.44,-2.27,-1.45,-1.0,-1.0,-1.3,-1.44,-1.0,-1.0,-1.44,-2.27,-1.84,-1.84,-1.84,-1.84,-1.45,-1.0,-0.88,-1.0,-1.0,-1.44,-2.27,-1.84,-1.84,-1.84,-1.45,-0.88,-1.0,-1.0,-0.58,-1.3,-1.44,-0.58,0
2272,-0.58,-1.0,-0.88,-1.0,-0.58,-1.45,-1.45,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-1.45,-2.24,-1.84,-1.44,-1.44,-1.84,-2.27,-1.45,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-0.58,-0.88,-0.58,-1.0,-1.0,-1.0,-1.45,-1.84,-1.45,-1.45,-1.45,-0.88,-1.0,-1.0,-1.0,-1.0,-0.58,-1.3,-1.44,-1.44,-1.84,-1.44,-0.58,-1.3,-1.44,-1.0,-1.0,-1.44,-1.44,-1.44,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-1.3,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.28,-1.84,-1.45,-1.3,-1.3,-1.45,-1.45,-1.0,-1.0,-0.88,0
